brand,model,weekstart,spend,nd,visits,promo_presidents_day,promo_friends_&_family,promo_easter_pre-peak,promo_easter_peak,promo_spring_sale,promo_stylecash_redeem,promo_memorial_day_pre-peak,promo_memorial_day_peak,promo_july_4th_pre-peak,promo_july_4th_peak,promo_summer_sale,promo_labor_day_pre-peak,promo_labor_day_peak,promo_october_peak,promo_holiday_preview,promo_black_friday_pre-peak,promo_black_friday_peak,promo_cyber_monday,promo_holiday_1,promo_holiday_2,promo_winter_sale,promo_flash_sale,promo_mlk,promo_victoria_day,promo_memorial_day,promo_summer_sale_phase_1,promo_summer_sale_phase_2,promo_summer_sale_phase_3,promo_summer_sale_phase_4,promo_black_friday,promo_december_gifting,promo_winter_sale_phase_1,promo_winter_sale_phase_2,promo_winter_sale_phase_3,promo_easter,promo_labor_day,promo_winter_sale_preview,discount_0_5,discount_0_4,discount_0_7,discount_0_6,discount_0_2,discount_0_3
banana republic canada,Social | Conversion | CVR Social META DABA,2025-04-13,19795.4784,18246.0218,6181.9049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
banana republic canada,Social | Conversion | CVR Social META DABA,2025-04-20,19795.4784,10818.6222,3656.0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
banana republic canada,Social | Conversion | CVR Social META DABA,2025-04-27,19795.4784,16140.1293,5450.0608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-05-04,17561.8009,10430.4545,3521.7555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-05-11,17561.8009,13219.2719,4509.0447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
banana republic canada,Social | Conversion | CVR Social META DABA,2025-05-18,17561.8009,11757.2693,3976.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
banana republic canada,Social | Conversion | CVR Social META DABA,2025-05-25,17561.8009,9193.2621,3093.8538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-06-01,14049.4407,9350.2889,3123.5379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-06-08,14049.4407,15368.547,5117.9993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-06-15,14049.4407,12746.9442,4241.9492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-06-22,14049.4407,7875.3847,2635.4378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-06-29,14049.4407,10641.5005,3534.3518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-07-06,17561.8009,9194.3403,3065.7918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-07-13,17561.8009,8463.2886,2830.4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-07-20,17561.8009,14022.0894,4671.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-07-27,17561.8009,10786.3337,3627.6171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-08-03,524.9,7675.4897,2581.0613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-08-10,1330.75,15833.7875,5328.3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-02-04,2569.0955,27242.0432,8531.6884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-02-11,1805.3423,21401.4988,6402.8228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-02-18,2000.5772,21446.5556,6367.5757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-02-25,2245.8198,21975.5514,6544.2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-03-03,6346.8811,46287.8312,13689.2328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-03-10,3515.6387,33725.3565,9960.8251,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-03-17,877.548,11903.4,3534.6621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-03-24,1303.7035,9915.5728,2946.1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-03-31,1223.9125,9089.4412,2694.4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-04-07,1952.2948,12343.0983,3705.0404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-04-14,1751.5698,11290.6843,3417.7115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-04-21,1552.6458,9835.9654,2959.9054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-04-28,793.2435,7279.412,2194.5616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-05-05,1037.5746,10420.2769,3135.5559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-05-12,1951.1555,16231.3123,4865.0239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-05-19,1520.226,14145.6315,4245.1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-05-26,1069.951,10084.2176,3027.7996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-06-02,605.0177,6073.4774,1828.6289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-06-09,584.4569,5967.1727,1802.3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-06-16,536.7061,5824.1795,1755.7976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-06-23,577.6106,6059.2457,1821.9274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-06-30,791.2688,8391.8077,2523.8262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-07-07,1191.6555,13565.9426,4085.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-07-14,1195.7025,13140.765,3954.5663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-07-21,1282.1011,14635.0409,4433.3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-07-28,994.0594,10710.0791,3256.4087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-08-04,1370.17,19896.968,6019.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-08-11,1251.78,17691.478,5338.6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-08-18,1282.75,16006.1757,4782.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-08-25,1599.27,20467.0708,6057.1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-09-01,1275.43,12772.6761,3802.0073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-09-08,2127.98,13775.0081,4114.4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-09-15,4471.49,28894.3178,8624.2332,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-09-22,2855.67,24856.0163,7363.6023,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-09-29,582.42,9090.1442,2700.0006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-10-06,2597.62,23407.6168,7044.1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-10-13,3352.36,29908.2498,9065.9945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-10-20,2338.05,22542.6169,6859.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-10-27,4531.35,36482.6334,11154.9368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-11-03,11319.96,86742.9396,26494.3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-11-10,2258.71,27542.5978,8481.9066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-11-17,3133.13,22415.8755,6895.5039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-11-24,10390.61,43894.2985,13537.3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-12-01,9185.71,30276.9707,9367.8294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-12-08,2538.09,18554.3096,5776.9197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-12-15,1609.13,13264.4006,4176.4881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-12-22,1566.44,11220.0412,3551.9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2024-12-29,1181.25,12045.9811,3818.9724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-01-05,609.98,8221.7836,2600.3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-01-12,883.79,10550.3213,3335.2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-01-19,733.95,10968.1396,3460.6354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-01-26,634.62,8831.0679,2798.1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-02-02,2117.13,21032.9401,8552.2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-02-09,1592.0,19889.4648,8108.7172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-02-16,1985.38,21360.1303,8668.1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-02-23,2852.88,26583.4502,10902.1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-03-02,2901.97,30330.6865,12478.2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-03-09,2840.27,28351.0038,11681.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-03-16,3802.12,32984.1451,13506.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-03-23,10050.74,72131.8606,29467.3445,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-03-30,4574.11,51187.5773,20860.1093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-04-06,2813.15,36138.5214,14573.1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-04-13,2661.22,29312.8044,11637.0278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
banana republic canada,Social | Conversion | CVR Social META DPA,2025-04-20,3845.36,36699.4531,14532.1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
banana republic canada,Social | Conversion | CVR Social META DPA,2025-04-27,5424.4,46031.4015,18212.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-05-04,3143.11,30869.6953,12212.9024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-05-11,5870.89,47080.7678,18817.0318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
banana republic canada,Social | Conversion | CVR Social META DPA,2025-05-18,6098.14,54392.7711,21557.2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
banana republic canada,Social | Conversion | CVR Social META DPA,2025-05-25,3922.69,39761.9421,15679.3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-06-01,2895.81,34543.0433,13521.1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-06-08,4282.86,39700.3839,15491.4722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-06-15,3003.96,32065.8407,12503.5283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-06-22,3299.04,32948.9985,12919.7401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-06-29,4264.04,43047.6393,16752.7775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-07-06,3104.18,35921.7689,14034.9339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-07-13,2892.6,34372.8646,13469.8359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-07-20,2578.32,30970.1019,12088.7333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-07-27,2926.17,34750.7377,13694.3739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-08-03,2016.62,23015.8747,9068.8097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
banana republic canada,Social | Conversion | CVR Social META DPA,2025-08-10,497.19,7790.4689,3071.8907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic factory,Social | Awareness | AWE Social Meta,2025-02-02,4438.6,2211.0621,72538.8206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic factory,Social | Awareness | AWE Social Meta,2025-03-09,1400.0,369.5973,15870.7065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
